,polarization,avg_degree,num_states,color
3567,80,32,2.0,0
3568,80,33,2.0,0
3569,80,34,2.0,0
3570,80,35,2.0,0
3571,80,36,2.0,0
3572,80,37,2.0,0
3573,80,38,2.0,0
3574,80,39,2.0,0
3575,80,40,2.0,0
3576,80,41,2.0,0
3577,80,42,2.0,0
3578,80,43,2.0,0
3579,80,44,2.0,0
3580,80,45,2.0,0
3581,80,46,2.0,0
3582,80,47,2.0,0
3583,80,48,2.0,0
3584,80,49,2.0,0
3585,81,5,2.0,0
3586,81,6,2.0,0
3587,81,7,1.0,0
3588,81,8,2.0,0
3589,81,9,2.0,0
3590,81,10,2.0,0
3591,81,11,2.0,0
3592,81,12,2.0,0
3593,81,13,2.0,0
3594,81,14,2.0,0
3595,81,15,2.0,0
3596,81,16,2.0,0
3597,81,17,1.0,0
3598,81,18,2.0,0
3599,81,19,2.0,0
3600,81,20,2.0,0
3601,81,21,2.0,0
3602,81,22,2.0,0
3603,81,23,2.0,0
3604,81,24,2.0,0
3605,81,25,2.0,0
3606,81,26,2.0,0
3607,81,27,2.0,0
3608,81,28,2.0,0
3609,81,29,2.0,0
3610,81,30,2.0,0
3611,81,31,2.0,0
3612,81,32,2.0,0
3613,81,33,2.0,0
3614,81,34,2.0,0
3615,81,35,2.0,0
3616,81,36,2.0,0
3617,81,37,2.0,0
3618,81,38,2.0,0
3619,81,39,2.0,0
3620,81,40,2.0,0
3621,81,41,2.0,0
3622,81,42,2.0,0
3623,81,43,2.0,0
3624,81,44,2.0,0
3625,81,45,2.0,0
3626,81,46,2.0,0
3627,81,47,2.0,0
3628,81,48,2.0,0
3629,81,49,2.0,0
3630,82,5,2.0,0
3631,82,6,2.0,0
3632,82,7,2.0,0
3633,82,8,2.0,0
3634,82,9,2.0,0
3635,82,10,1.0,0
3636,82,11,1.0,0
3637,82,12,1.0,0
3638,82,13,2.0,0
3639,82,14,2.0,0
3640,82,15,2.0,0
3641,82,16,2.0,0
3642,82,17,2.0,0
3643,82,18,1.0,0
3644,82,19,2.0,0
3645,82,20,2.0,0
3646,82,21,2.0,0
3647,82,22,2.0,0
3648,82,23,2.0,0
3649,82,24,2.0,0
3650,82,25,1.0,0
3651,82,26,2.0,0
3652,82,27,2.0,0
3653,82,28,2.0,0
3654,82,29,2.0,0
3655,82,30,2.0,0
3656,82,31,2.0,0
3657,82,32,2.0,0
3658,82,33,2.0,0
3659,82,34,2.0,0
3660,82,35,2.0,0
3661,82,36,2.0,0
3662,82,37,2.0,0
3663,82,38,2.0,0
3664,82,39,2.0,0
3665,82,40,2.0,0
3666,82,41,2.0,0
3667,82,42,2.0,0
3668,82,43,2.0,0
3669,82,44,2.0,0
3670,82,45,2.0,0
3671,82,46,2.0,0
3672,82,47,2.0,0
3673,82,48,1.0,0
3674,82,49,2.0,0
3675,83,5,2.0,0
3676,83,6,2.0,0
3677,83,7,1.0,0
3678,83,8,2.0,0
3679,83,9,1.0,0
3680,83,10,1.0,0
3681,83,11,2.0,0
3682,83,12,2.0,0
3683,83,13,2.0,0
3684,83,14,2.0,0
3685,83,15,2.0,0
3686,83,16,2.0,0
3687,83,17,2.0,0
3688,83,18,2.0,0
3689,83,19,1.0,0
3690,83,20,2.0,0
3691,83,21,1.0,0
3692,83,22,2.0,0
3693,83,23,2.0,0
3694,83,24,2.0,0
3695,83,25,1.0,0
3696,83,26,2.0,0
3697,83,27,2.0,0
3698,83,28,2.0,0
3699,83,29,2.0,0
3700,83,30,2.0,0
3701,83,31,2.0,0
3702,83,32,2.0,0
3703,83,33,2.0,0
3704,83,34,2.0,0
3705,83,35,2.0,0
3706,83,36,2.0,0
3707,83,37,2.0,0
3708,83,38,2.0,0
3709,83,39,2.0,0
3710,83,40,2.0,0
3711,83,41,2.0,0
3712,83,42,2.0,0
3713,83,43,2.0,0
3714,83,44,1.0,0
3715,83,45,2.0,0
3716,83,46,2.0,0
3717,83,47,2.0,0
3718,83,48,2.0,0
3719,83,49,2.0,0
3720,84,5,2.0,0
3721,84,6,2.0,0
3722,84,7,1.0,0
3723,84,8,2.0,0
3724,84,9,2.0,0
3725,84,10,2.0,0
3726,84,11,2.0,0
3727,84,12,1.0,0
3728,84,13,2.0,0
3729,84,14,2.0,0
3730,84,15,2.0,0
3731,84,16,2.0,0
3732,84,17,2.0,0
3733,84,18,2.0,0
3734,84,19,1.0,0
3735,84,20,2.0,0
3736,84,21,2.0,0
3737,84,22,2.0,0
3738,84,23,2.0,0
3739,84,24,2.0,0
3740,84,25,2.0,0
3741,84,26,1.0,0
3742,84,27,1.0,0
3743,84,28,2.0,0
3744,84,29,2.0,0
3745,84,30,2.0,0
3746,84,31,2.0,0
3747,84,32,1.0,0
3748,84,33,2.0,0
3749,84,34,1.0,0
3750,84,35,2.0,0
3751,84,36,2.0,0
3752,84,37,2.0,0
3753,84,38,2.0,0
3754,84,39,2.0,0
3755,84,40,2.0,0
3756,84,41,2.0,0
3757,84,42,2.0,0
3758,84,43,2.0,0
3759,84,44,2.0,0
3760,84,45,1.0,0
3761,84,46,2.0,0
3762,84,47,2.0,0
3763,84,48,2.0,0
3764,84,49,2.0,0
3765,85,5,1.0,0
3766,85,6,1.0,0
3767,85,7,1.0,0
3768,85,8,1.0,0
3769,85,9,2.0,0
3770,85,10,2.0,0
3771,85,11,2.0,0
3772,85,12,2.0,0
3773,85,13,1.0,0
3774,85,14,1.0,0
3775,85,15,1.0,0
3776,85,16,1.0,0
3777,85,17,1.0,0
3778,85,18,1.0,0
3779,85,19,2.0,0
3780,85,20,2.0,0
3781,85,21,1.0,0
3782,85,22,2.0,0
3783,85,23,1.0,0
3784,85,24,2.0,0
3785,85,25,2.0,0
3786,85,26,2.0,0
3787,85,27,2.0,0
3788,85,28,2.0,0
3789,85,29,2.0,0
3790,85,30,1.0,0
3791,85,31,2.0,0
3792,85,32,1.0,0
3793,85,33,2.0,0
3794,85,34,2.0,0
3795,85,35,2.0,0
3796,85,36,2.0,0
3797,85,37,2.0,0
3798,85,38,2.0,0
3799,85,39,2.0,0
3800,85,40,1.0,0
3801,85,41,1.0,0
3802,85,42,2.0,0
3803,85,43,2.0,0
3804,85,44,1.0,0
3805,85,45,1.0,0
3806,85,46,1.0,0
3807,85,47,1.0,0
3808,85,48,2.0,0
3809,85,49,2.0,0
3810,86,5,1.0,0
3811,86,6,2.0,0
3812,86,7,2.0,0
3813,86,8,1.0,0
3814,86,9,1.0,0
3815,86,10,2.0,0
3816,86,11,2.0,0
3817,86,12,2.0,0
3818,86,13,2.0,0
3819,86,14,1.0,0
3820,86,15,1.0,0
3821,86,16,1.0,0
3822,86,17,1.0,0
3823,86,18,2.0,0
3824,86,19,1.0,0
3825,86,20,2.0,0
3826,86,21,2.0,0
3827,86,22,2.0,0
3828,86,23,1.0,0
3829,86,24,2.0,0
3830,86,25,1.0,0
3831,86,26,1.0,0
3832,86,27,1.0,0
3833,86,28,2.0,0
3834,86,29,1.0,0
3835,86,30,1.0,0
3836,86,31,1.0,0
3837,86,32,2.0,0
3838,86,33,2.0,0
3839,86,34,2.0,0
3840,86,35,1.0,0
3841,86,36,2.0,0
3842,86,37,1.0,0
3843,86,38,1.0,0
3844,86,39,2.0,0
3845,86,40,2.0,0
3846,86,41,2.0,0
3847,86,42,2.0,0
3848,86,43,2.0,0
3849,86,44,1.0,0
3850,86,45,1.0,0
3851,86,46,1.0,0
3852,86,47,2.0,0
3853,86,48,2.0,0
3854,86,49,1.0,0
3855,87,5,1.0,0
3856,87,6,2.0,0
3857,87,7,2.0,0
3858,87,8,2.0,0
3859,87,9,2.0,0
3860,87,10,2.0,0
3861,87,11,2.0,0
3862,87,12,1.0,0
3863,87,13,2.0,0
3864,87,14,2.0,0
3865,87,15,1.0,0
3866,87,16,1.0,0
3867,87,17,1.0,0
3868,87,18,1.0,0
3869,87,19,1.0,0
3870,87,20,2.0,0
3871,87,21,1.0,0
3872,87,22,1.0,0
3873,87,23,1.0,0
3874,87,24,2.0,0
3875,87,25,1.0,0
3876,87,26,1.0,0
3877,87,27,1.0,0
3878,87,28,1.0,0
3879,87,29,2.0,0
3880,87,30,1.0,0
3881,87,31,1.0,0
3882,87,32,1.0,0
3883,87,33,2.0,0
3884,87,34,1.0,0
3885,87,35,1.0,0
3886,87,36,1.0,0
3887,87,37,1.0,0
3888,87,38,1.0,0
3889,87,39,1.0,0
3890,87,40,2.0,0
3891,87,41,1.0,0
3892,87,42,2.0,0
3893,87,43,2.0,0
3894,87,44,1.0,0
3895,87,45,1.0,0
3896,87,46,1.0,0
3897,87,47,1.0,0
3898,87,48,1.0,0
3899,87,49,1.0,0
3900,88,5,1.0,0
3901,88,6,2.0,0
3902,88,7,1.0,0
3903,88,8,2.0,0
3904,88,9,2.0,0
3905,88,10,1.0,0
3906,88,11,1.0,0
3907,88,12,2.0,0
3908,88,13,2.0,0
3909,88,14,2.0,0
3910,88,15,2.0,0
3911,88,16,1.0,0
3912,88,17,1.0,0
3913,88,18,1.0,0
3914,88,19,1.0,0
3915,88,20,1.0,0
3916,88,21,1.0,0
3917,88,22,2.0,0
3918,88,23,1.0,0
3919,88,24,1.0,0
3920,88,25,1.0,0
3921,88,26,1.0,0
3922,88,27,1.0,0
3923,88,28,1.0,0
3924,88,29,2.0,0
3925,88,30,1.0,0
3926,88,31,1.0,0
3927,88,32,2.0,0
3928,88,33,2.0,0
3929,88,34,1.0,0
3930,88,35,1.0,0
3931,88,36,1.0,0
3932,88,37,2.0,0
3933,88,38,2.0,0
3934,88,39,1.0,0
3935,88,40,2.0,0
3936,88,41,1.0,0
3937,88,42,1.0,0
3938,88,43,1.0,0
3939,88,44,2.0,0
3940,88,45,2.0,0
3941,88,46,2.0,0
3942,88,47,2.0,0
3943,88,48,1.0,0
3944,88,49,1.0,0
3945,89,5,1.0,0
3946,89,6,1.0,0
3947,89,7,1.0,0
3948,89,8,1.0,0
3949,89,9,2.0,0
3950,89,10,1.0,0
3951,89,11,1.0,0
3952,89,12,1.0,0
3953,89,13,2.0,0
3954,89,14,1.0,0
3955,89,15,1.0,0
3956,89,16,2.0,0
3957,89,17,1.0,0
3958,89,18,1.0,0
3959,89,19,1.0,0
3960,89,20,1.0,0
3961,89,21,1.0,0
3962,89,22,2.0,0
3963,89,23,1.0,0
3964,89,24,1.0,0
3965,89,25,1.0,0
3966,89,26,2.0,0
3967,89,27,1.0,0
3968,89,28,1.0,0
3969,89,29,1.0,0
3970,89,30,1.0,0
3971,89,31,1.0,0
3972,89,32,1.0,0
3973,89,33,1.0,0
3974,89,34,1.0,0
3975,89,35,1.0,0
3976,89,36,1.0,0
3977,89,37,1.0,0
3978,89,38,1.0,0
3979,89,39,1.0,0
3980,89,40,1.0,0
3981,89,41,1.0,0
3982,89,42,1.0,0
3983,89,43,1.0,0
3984,89,44,1.0,0
3985,89,45,1.0,0
3986,89,46,1.0,0
3987,89,47,2.0,0
3988,89,48,2.0,0
3989,89,49,1.0,0
3990,90,5,1.0,0
3991,90,6,1.0,0
3992,90,7,1.0,0
3993,90,8,1.0,0
3994,90,9,1.0,0
3995,90,10,2.0,0
3996,90,11,1.0,0
3997,90,12,1.0,0
3998,90,13,1.0,0
3999,90,14,1.0,0
4000,90,15,2.0,0
4001,90,16,2.0,0
4002,90,17,2.0,0
4003,90,18,1.0,0
4004,90,19,1.0,0
4005,90,20,1.0,0
4006,90,21,1.0,0
4007,90,22,1.0,0
4008,90,23,1.0,0
4009,90,24,1.0,0
4010,90,25,2.0,0
4011,90,26,1.0,0
4012,90,27,1.0,0
4013,90,28,1.0,0
4014,90,29,1.0,0
4015,90,30,1.0,0
4016,90,31,1.0,0
4017,90,32,1.0,0
4018,90,33,1.0,0
4019,90,34,1.0,0
4020,90,35,2.0,0
4021,90,36,1.0,0
4022,90,37,1.0,0
4023,90,38,2.0,0
4024,90,39,1.0,0
4025,90,40,1.0,0
4026,90,41,1.0,0
4027,90,42,1.0,0
4028,90,43,1.0,0
4029,90,44,2.0,0
4030,90,45,1.0,0
4031,90,46,1.0,0
4032,90,47,1.0,0
4033,90,48,1.0,0
4034,90,49,1.0,0
4035,91,5,1.0,0
4036,91,6,2.0,0
4037,91,7,1.0,0
4038,91,8,1.0,0
4039,91,9,1.0,0
4040,91,10,1.0,0
4041,91,11,1.0,0
4042,91,12,2.0,0
4043,91,13,1.0,0
4044,91,14,1.0,0
4045,91,15,1.0,0
4046,91,16,1.0,0
4047,91,17,1.0,0
4048,91,18,1.0,0
4049,91,19,1.0,0
4050,91,20,1.0,0
4051,91,21,1.0,0
4052,91,22,1.0,0
4053,91,23,1.0,0
4054,91,24,1.0,0
4055,91,25,1.0,0
4056,91,26,1.0,0
4057,91,27,1.0,0
4058,91,28,1.0,0
4059,91,29,1.0,0
4060,91,30,1.0,0
4061,91,31,1.0,0
4062,91,32,1.0,0
4063,91,33,1.0,0
4064,91,34,2.0,0
4065,91,35,1.0,0
4066,91,36,1.0,0
4067,91,37,1.0,0
4068,91,38,1.0,0
4069,91,39,1.0,0
4070,91,40,1.0,0
4071,91,41,1.0,0
4072,91,42,1.0,0
4073,91,43,1.0,0
4074,91,44,1.0,0
4075,91,45,1.0,0
4076,91,46,1.0,0
4077,91,47,1.0,0
4078,91,48,1.0,0
4079,91,49,2.0,0
4080,92,5,1.0,0
4081,92,6,1.0,0
4082,92,7,1.0,0
4083,92,8,1.0,0
4084,92,9,1.0,0
4085,92,10,1.0,0
4086,92,11,1.0,0
4087,92,12,1.0,0
4088,92,13,1.0,0
4089,92,14,1.0,0
4090,92,15,1.0,0
4091,92,16,1.0,0
4092,92,17,1.0,0
4093,92,18,1.0,0
4094,92,19,1.0,0
4095,92,20,1.0,0
4096,92,21,1.0,0
4097,92,22,1.0,0
4098,92,23,1.0,0
4099,92,24,1.0,0
4100,92,25,1.0,0
4101,92,26,1.0,0
4102,92,27,1.0,0
4103,92,28,1.0,0
4104,92,29,1.0,0
4105,92,30,1.0,0
4106,92,31,1.0,0
4107,92,32,1.0,0
4108,92,33,1.0,0
4109,92,34,1.0,0
4110,92,35,1.0,0
4111,92,36,1.0,0
4112,92,37,2.0,0
4113,92,38,1.0,0
4114,92,39,1.0,0
4115,92,40,1.0,0
4116,92,41,1.0,0
4117,92,42,1.0,0
4118,92,43,1.0,0
4119,92,44,1.0,0
4120,92,45,1.0,0
4121,92,46,1.0,0
4122,92,47,1.0,0
4123,92,48,1.0,0
4124,92,49,1.0,0
4125,93,5,1.0,0
4126,93,6,1.0,0
4127,93,7,1.0,0
4128,93,8,1.0,0
4129,93,9,1.0,0
4130,93,10,1.0,0
4131,93,11,1.0,0
4132,93,12,1.0,0
4133,93,13,1.0,0
4134,93,14,1.0,0
4135,93,15,1.0,0
4136,93,16,1.0,0
4137,93,17,1.0,0
4138,93,18,1.0,0
4139,93,19,1.0,0
4140,93,20,1.0,0
4141,93,21,1.0,0
4142,93,22,1.0,0
4143,93,23,2.0,0
4144,93,24,1.0,0
4145,93,25,1.0,0
4146,93,26,1.0,0
4147,93,27,1.0,0
4148,93,28,1.0,0
4149,93,29,1.0,0
4150,93,30,1.0,0
4151,93,31,1.0,0
4152,93,32,1.0,0
4153,93,33,1.0,0
4154,93,34,1.0,0
4155,93,35,1.0,0
4156,93,36,1.0,0
4157,93,37,1.0,0
4158,93,38,1.0,0
4159,93,39,1.0,0
4160,93,40,1.0,0
4161,93,41,1.0,0
4162,93,42,1.0,0
4163,93,43,1.0,0
4164,93,44,1.0,0
4165,93,45,1.0,0
4166,93,46,1.0,0
4167,93,47,1.0,0
4168,93,48,2.0,0
4169,93,49,1.0,0
4170,94,5,1.0,0
4171,94,6,1.0,0
4172,94,7,1.0,0
4173,94,8,1.0,0
4174,94,9,1.0,0
4175,94,10,1.0,0
4176,94,11,1.0,0
4177,94,12,1.0,0
4178,94,13,1.0,0
4179,94,14,1.0,0
4180,94,15,1.0,0
4181,94,16,1.0,0
4182,94,17,1.0,0
4183,94,18,1.0,0
4184,94,19,1.0,0
4185,94,20,1.0,0
4186,94,21,1.0,0
4187,94,22,1.0,0
4188,94,23,1.0,0
4189,94,24,1.0,0
4190,94,25,1.0,0
4191,94,26,1.0,0
4192,94,27,1.0,0
4193,94,28,1.0,0
4194,94,29,1.0,0
4195,94,30,1.0,0
4196,94,31,1.0,0
4197,94,32,1.0,0
4198,94,33,1.0,0
4199,94,34,1.0,0
4200,94,35,1.0,0
4201,94,36,1.0,0
4202,94,37,1.0,0
4203,94,38,1.0,0
4204,94,39,1.0,0
4205,94,40,1.0,0
4206,94,41,1.0,0
4207,94,42,1.0,0
4208,94,43,1.0,0
4209,94,44,1.0,0
4210,94,45,2.0,0
4211,94,46,1.0,0
4212,94,47,1.0,0
4213,94,48,1.0,0
4214,94,49,1.0,0
4215,95,5,1.0,0
4216,95,6,1.0,0
4217,95,7,1.0,0
4218,95,8,1.0,0
4219,95,9,1.0,0
4220,95,10,1.0,0
4221,95,11,1.0,0
4222,95,12,1.0,0
4223,95,13,1.0,0
4224,95,14,1.0,0
4225,95,15,1.0,0
4226,95,16,1.0,0
4227,95,17,1.0,0
4228,95,18,1.0,0
4229,95,19,1.0,0
4230,95,20,1.0,0
4231,95,21,1.0,0
4232,95,22,1.0,0
4233,95,23,1.0,0
4234,95,24,1.0,0
4235,95,25,1.0,0
4236,95,26,1.0,0
4237,95,27,1.0,0
4238,95,28,1.0,0
4239,95,29,1.0,0
4240,95,30,1.0,0
4241,95,31,1.0,0
4242,95,32,1.0,0
4243,95,33,1.0,0
4244,95,34,1.0,0
4245,95,35,1.0,0
4246,95,36,1.0,0
4247,95,37,1.0,0
4248,95,38,1.0,0
4249,95,39,1.0,0
4250,95,40,1.0,0
4251,95,41,1.0,0
4252,95,42,1.0,0
4253,95,43,1.0,0
4254,95,44,1.0,0
4255,95,45,1.0,0
4256,95,46,1.0,0
4257,95,47,1.0,0
4258,95,48,1.0,0
4259,95,49,1.0,0
4260,96,5,1.0,0
4261,96,6,1.0,0
4262,96,7,1.0,0
4263,96,8,1.0,0
4264,96,9,1.0,0
4265,96,10,1.0,0
4266,96,11,1.0,0
4267,96,12,1.0,0
4268,96,13,1.0,0
4269,96,14,1.0,0
4270,96,15,1.0,0
4271,96,16,1.0,0
4272,96,17,1.0,0
4273,96,18,1.0,0
4274,96,19,1.0,0
4275,96,20,1.0,0
4276,96,21,1.0,0
4277,96,22,1.0,0
4278,96,23,1.0,0
4279,96,24,1.0,0
4280,96,25,1.0,0
4281,96,26,1.0,0
4282,96,27,1.0,0
4283,96,28,1.0,0
4284,96,29,1.0,0
4285,96,30,1.0,0
4286,96,31,1.0,0
4287,96,32,1.0,0
4288,96,33,1.0,0
4289,96,34,1.0,0
4290,96,35,1.0,0
4291,96,36,1.0,0
4292,96,37,1.0,0
4293,96,38,1.0,0
4294,96,39,1.0,0
4295,96,40,1.0,0
4296,96,41,1.0,0
4297,96,42,1.0,0
4298,96,43,1.0,0
4299,96,44,1.0,0
4300,96,45,1.0,0
4301,96,46,1.0,0
4302,96,47,1.0,0
4303,96,48,1.0,0
4304,96,49,1.0,0
4305,97,5,1.0,0
4306,97,6,1.0,0
4307,97,7,1.0,0
4308,97,8,1.0,0
4309,97,9,1.0,0
4310,97,10,1.0,0
4311,97,11,1.0,0
4312,97,12,1.0,0
4313,97,13,1.0,0
4314,97,14,1.0,0
4315,97,15,1.0,0
4316,97,16,1.0,0
4317,97,17,1.0,0
4318,97,18,1.0,0
4319,97,19,1.0,0
4320,97,20,1.0,0
4321,97,21,1.0,0
4322,97,22,1.0,0
4323,97,23,1.0,0
4324,97,24,1.0,0
4325,97,25,1.0,0
4326,97,26,1.0,0
4327,97,27,1.0,0
4328,97,28,1.0,0
4329,97,29,1.0,0
4330,97,30,1.0,0
4331,97,31,1.0,0
4332,97,32,1.0,0
4333,97,33,1.0,0
4334,97,34,1.0,0
4335,97,35,1.0,0
4336,97,36,1.0,0
4337,97,37,1.0,0
4338,97,38,1.0,0
4339,97,39,1.0,0
4340,97,40,1.0,0
4341,97,41,1.0,0
4342,97,42,1.0,0
4343,97,43,1.0,0
4344,97,44,1.0,0
4345,97,45,1.0,0
4346,97,46,1.0,0
4347,97,47,1.0,0
4348,97,48,1.0,0
4349,97,49,1.0,0
4350,98,5,1.0,0
4351,98,6,1.0,0
4352,98,7,1.0,0
4353,98,8,1.0,0
4354,98,9,1.0,0
4355,98,10,1.0,0
4356,98,11,1.0,0
4357,98,12,1.0,0
4358,98,13,1.0,0
4359,98,14,1.0,0
4360,98,15,1.0,0
4361,98,16,1.0,0
4362,98,17,1.0,0
4363,98,18,1.0,0
4364,98,19,1.0,0
4365,98,20,1.0,0
4366,98,21,1.0,0
4367,98,22,1.0,0
4368,98,23,1.0,0
4369,98,24,1.0,0
4370,98,25,1.0,0
4371,98,26,1.0,0
4372,98,27,1.0,0
4373,98,28,1.0,0
4374,98,29,1.0,0
4375,98,30,1.0,0
4376,98,31,1.0,0
4377,98,32,1.0,0
4378,98,33,1.0,0
4379,98,34,1.0,0
4380,98,35,1.0,0
4381,98,36,1.0,0
4382,98,37,1.0,0
4383,98,38,1.0,0
4384,98,39,1.0,0
4385,98,40,1.0,0
4386,98,41,1.0,0
4387,98,42,1.0,0
4388,98,43,1.0,0
4389,98,44,1.0,0
4390,98,45,1.0,0
4391,98,46,1.0,0
4392,98,47,1.0,0
4393,98,48,1.0,0
4394,98,49,1.0,0
4395,99,5,1.0,0
4396,99,6,1.0,0
4397,99,7,1.0,0
4398,99,8,1.0,0
4399,99,9,1.0,0
4400,99,10,1.0,0
4401,99,11,1.0,0
4402,99,12,1.0,0
4403,99,13,1.0,0
4404,99,14,1.0,0
4405,99,15,1.0,0
4406,99,16,1.0,0
4407,99,17,1.0,0
4408,99,18,1.0,0
4409,99,19,1.0,0
4410,99,20,1.0,0
4411,99,21,1.0,0
4412,99,22,1.0,0
4413,99,23,1.0,0
4414,99,24,1.0,0
4415,99,25,1.0,0
4416,99,26,1.0,0
4417,99,27,1.0,0
4418,99,28,1.0,0
4419,99,29,1.0,0
4420,99,30,1.0,0
4421,99,31,1.0,0
4422,99,32,1.0,0
4423,99,33,1.0,0
4424,99,34,1.0,0
4425,99,35,1.0,0
4426,99,36,1.0,0
4427,99,37,1.0,0
4428,99,38,1.0,0
4429,99,39,1.0,0
4430,99,40,1.0,0
4431,99,41,1.0,0
4432,99,42,1.0,0
4433,99,43,1.0,0
4434,99,44,1.0,0
4435,99,45,1.0,0
4436,99,46,1.0,0
4437,99,47,1.0,0
4438,99,48,1.0,0
4439,99,49,1.0,0
